Type,adjusted_time_minutes,BID Price Predicted
bid,9523,110.99629
bid,9524,111.10204
bid,9525,111.168076
bid,9526,111.20488
bid,9527,111.23089
bid,9528,111.2514
bid,9529,111.26697
bid,9530,111.27812
bid,9531,111.28589
bid,9532,111.29126
bid,9533,110.98228
bid,9534,110.76385
bid,9535,110.63467
bid,9536,110.85292
bid,9537,110.67499
bid,9538,110.86941
bid,9539,111.00176
bid,9540,111.08831
bid,9541,111.150505
bid,9542,111.19659
bid,9543,111.22991
bid,9544,111.25331
bid,9545,111.26947
bid,9546,111.2805
bid,9547,111.287994
bid,9548,111.29302
bid,9549,111.29635
bid,9550,111.29851
bid,9551,111.29988
bid,9552,111.30072
bid,9553,111.301216
bid,9554,111.30149
bid,9555,111.301636
bid,9556,111.3017
bid,9557,111.30172
bid,9558,111.30172
bid,9559,111.30171
bid,9560,111.30171
bid,9561,111.30171
bid,9562,111.301735
bid,9563,111.30175
bid,9564,111.30177
bid,9565,111.3018
bid,9566,111.301834
bid,9567,111.30186
bid,9568,111.301895
bid,9569,111.30192
bid,9570,111.301956
bid,9571,111.30199
bid,9572,111.30202
bid,9573,111.30204
bid,9574,111.30207
bid,9575,111.302086
bid,9576,111.30211
bid,9577,111.302124
bid,9578,111.30215
bid,9579,111.302155
bid,9580,111.30216
bid,9581,111.30218
bid,9582,111.302185
bid,9583,111.2674
bid,9584,111.27946
bid,9585,111.28704
bid,9586,111.29121
bid,9587,111.29414
bid,9588,111.29646
bid,9589,111.298225
bid,9590,110.67546
bid,9591,110.26775
bid,9592,110.3069
bid,9593,110.62594
bid,9594,110.821815
bid,9595,110.953705
bid,9596,111.0534
bid,9597,110.816216
bid,9598,110.97876
bid,9599,111.08497
bid,9600,111.14889
bid,9601,111.193344
bid,9602,111.226555
bid,9603,111.13695
bid,9604,111.19333
bid,9605,111.22968
bid,9606,111.251144
bid,9607,111.26595
bid,9608,111.27697
bid,9609,111.28497
bid,9610,111.290535
bid,9611,111.2943
bid,9612,111.296814
bid,9613,111.298485
bid,9614,111.299576
bid,9615,111.3003
bid,9616,111.300766
bid,9617,111.301056
bid,9618,111.301254
bid,9619,111.30138
bid,9620,111.30147
bid,9621,111.30154
bid,9622,111.30158
bid,9623,111.30163
bid,9624,111.301674
bid,9625,111.30171
bid,9626,111.30175
bid,9627,111.30179
bid,9628,111.30183
bid,9629,111.30186
bid,9630,111.301895
bid,9631,110.98927
bid,9632,110.784775
bid,9633,110.96099
bid,9634,110.75397
bid,9635,110.92581
bid,9636,110.93663
bid,9637,111.046844
bid,9638,111.12309
bid,9639,111.17575
bid,9640,111.21378
bid,9641,111.24136
bid,9642,111.26093
bid,9643,111.27452
bid,9644,111.283844
bid,9645,111.290184
bid,9646,111.29443
bid,9647,111.297264
bid,9648,111.299095
bid,9649,111.30027
bid,9650,111.301
bid,9651,111.19707
bid,9652,111.23346
bid,9653,111.25628
bid,9654,111.26884
bid,9655,111.277626
bid,9656,111.28457
bid,9657,111.24165
bid,9658,111.26214
bid,9659,111.27526
bid,9660,111.28286
bid,9661,111.28818
bid,9662,111.29226
bid,9663,111.29529
bid,9664,111.29745
bid,9665,111.29895
bid,9666,111.29998
bid,9667,111.30069
bid,9668,111.30116
bid,9669,111.30149
bid,9670,111.22342
bid,9671,111.25068
bid,9672,111.267815
bid,9673,111.277245
bid,9674,111.283875
bid,9675,111.28911
bid,9676,111.29309
bid,9677,111.29595
bid,9678,111.29794
bid,9679,111.29932
bid,9680,110.98761
bid,9681,110.78373
bid,9682,111.27437
bid,9683,110.95906
bid,9684,111.376816
bid,9685,111.34566
bid,9686,111.01248
bid,9687,110.803
bid,9688,110.66427
bid,9689,110.874794
bid,9690,111.317215
bid,9691,111.29066
bid,9692,110.97085
bid,9693,110.77531
bid,9694,110.5954
bid,9695,110.51704
bid,9696,110.45605
bid,9697,110.41012
bid,9698,110.378044
bid,9699,110.98271
bid,9700,111.06468
bid,9701,110.81094
bid,9702,110.66129
bid,9703,110.56671
bid,9704,110.49584
bid,9705,110.44143
bid,9706,110.7141
bid,9707,110.57838
bid,9708,110.8035
bid,9709,111.27106
bid,9710,110.951454
bid,9711,110.664665
bid,9712,111.199486
bid,9713,111.54017
bid,9714,111.130325
bid,9715,111.5032
bid,9716,111.12895
bid,9717,110.8781
bid,9718,110.71587
bid,9719,110.55468
bid,9720,111.10987
bid,9721,111.15284
bid,9722,110.82186
bid,9723,110.66857
bid,9724,110.570885
bid,9725,110.49671
bid,9726,110.44028
bid,9727,110.399574
bid,9728,110.99764
bid,9729,110.7625
bid,9730,111.23953
bid,9731,110.939224
bid,9732,111.37085
bid,9733,111.554985
bid,9734,111.15123
bid,9735,111.20934
bid,9736,111.56389
bid,9737,111.15902
bid,9738,111.20778
bid,9739,110.93262
bid,9740,111.37176
bid,9741,111.02821
bid,9742,110.73823
bid,9743,110.61818
bid,9744,110.531715
bid,9745,110.50622
bid,9746,110.9645
bid,9747,111.05402
bid,9748,111.11724
bid,9749,110.85977
bid,9750,111.00985
bid,9751,110.79432
bid,9752,110.95932
bid,9753,110.754234
bid,9754,110.6168
bid,9755,111.15485
bid,9756,111.18806
bid,9757,111.52381
bid,9758,111.05941
bid,9759,111.14696
bid,9760,111.52173
bid,9761,111.7556
bid,9762,111.28323
bid,9763,110.98648
bid,9764,110.796585
bid,9765,110.65792
bid,9766,111.18028
bid,9767,111.514305
bid,9768,111.10839
bid,9769,110.84718
bid,9770,110.69891
bid,9771,110.90306
bid,9772,111.02439
bid,9773,111.41375
bid,9774,111.67513
bid,9775,111.5415
bid,9776,111.154915
bid,9777,110.897224
bid,9778,110.733116
bid,9779,111.237305
bid,9780,110.92948
bid,9781,110.727745
bid,9782,110.544685
bid,9783,110.79482
bid,9784,110.63754
bid,9785,111.1572
bid,9786,110.876175
bid,9787,110.69531
bid,9788,110.603264
bid,9789,110.52111
bid,9790,110.459206
bid,9791,111.040474
bid,9792,110.79259
bid,9793,111.26059
bid,9794,111.26623
bid,9795,110.95882
bid,9796,111.079666
bid,9797,111.15751
bid,9798,110.88748
bid,9799,111.33812
bid,9800,111.31918
bid,9801,110.99198
bid,9802,111.41437
bid,9803,111.0633
bid,9804,110.82811
bid,9805,110.67922
bid,9806,111.19999
bid,9807,110.90482
bid,9808,110.71126
bid,9809,110.595856
bid,9810,111.141914
bid,9811,111.49116
bid,9812,111.093956
bid,9813,110.85125
bid,9814,111.32857
bid,9815,111.00285
bid,9816,111.409874
bid,9817,111.68309
bid,9818,111.23412
bid,9819,110.9514
bid,9820,110.77152
bid,9821,111.267166
bid,9822,111.57813
bid,9823,111.072586
bid,9824,111.46567
bid,9825,111.05038
bid,9826,110.831116
bid,9827,110.68238
bid,9828,110.88712
bid,9829,111.01183
bid,9830,110.77846
bid,9831,110.63279
bid,9832,111.16791
bid,9833,110.88573
bid,9834,111.012695
bid,9835,111.10637
bid,9836,110.85269
bid,9837,110.688385
bid,9838,110.89385
bid,9839,110.70818
bid,9840,110.58231
bid,9841,110.50306
bid,9842,110.760086
bid,9843,110.61146
bid,9844,111.140274
bid,9845,111.49188
bid,9846,111.098755
bid,9847,111.16972
bid,9848,111.2241
bid,9849,111.25046
bid,9850,110.952644
bid,9851,111.07167
bid,9852,110.83533
bid,9853,110.674065
bid,9854,111.194336
bid,9855,111.52838
bid,9856,111.43278
bid,9857,111.700424
bid,9858,111.57277
bid,9859,111.17758
bid,9860,111.54914
bid,9861,111.78455
bid,9862,111.929474
bid,9863,112.033104
bid,9864,112.11105
bid,9865,111.54105
bid,9866,111.79904
bid,9867,111.64859
bid,9868,111.0996
bid,9869,111.49415
bid,9870,111.11869
bid,9871,110.74391
bid,9872,110.62207
bid,9873,110.53366
bid,9874,110.46412
bid,9875,110.31711
bid,9876,110.31624
bid,9877,110.62706
bid,9878,110.51604
bid,9879,110.40245
bid,9880,110.316734
bid,9881,110.94867
bid,9882,111.3578
bid,9883,111.62775
bid,9884,111.13819
bid,9885,110.95243
bid,9886,110.775444
bid,9887,110.64366
bid,9888,111.172005
bid,9889,111.196655
bid,9890,111.214355
bid,9891,110.92795
bid,9892,110.74534
bid,9893,110.62306
bid,9894,110.532745
bid,9895,110.778114
bid,9896,111.24824
bid,9897,110.93036
bid,9898,111.36002
bid,9899,111.652405
bid,9900,111.21516
bid,9901,110.93917
bid,9902,111.39036
bid,9903,111.35787
bid,9904,111.32929
bid,9905,111.00752
bid,9906,110.799736
bid,9907,110.97274
bid,9908,111.38887
bid,9909,111.34134
bid,9910,111.00562
bid,9911,110.79872
bid,9912,111.28873
bid,9913,111.59707
bid,9914,111.794655
bid,9915,111.62454
bid,9916,111.52715
bid,9917,111.155495
bid,9918,110.81924
bid,9919,110.61362
bid,9920,111.155815
bid,9921,110.87214
bid,9922,110.9983
bid,9923,111.407455
bid,9924,111.673996
bid,9925,111.227135
bid,9926,110.94813
bid,9927,111.08318
bid,9928,111.47143
bid,9929,111.05499
bid,9930,110.82121
bid,9931,111.30354
bid,9932,111.609
bid,9933,111.80387
bid,9934,111.3186
bid,9935,111.64175
bid,9936,111.227776
bid,9937,110.946686
bid,9938,110.70038
bid,9939,111.21712
bid,9940,111.54341
bid,9941,111.75441
bid,9942,111.28264
bid,9943,111.022125
bid,9944,111.44851
bid,9945,111.08519
bid,9946,110.76603
bid,9947,110.63744
bid,9948,110.545166
bid,9949,110.78648
bid,9950,111.25306
bid,9951,111.55907
bid,9952,111.770805
bid,9953,111.61261
bid,9954,111.83542
bid,9955,111.67034
bid,9956,111.24608
bid,9957,110.969696
bid,9958,110.78103
bid,9959,110.95541
bid,9960,110.745834
bid,9961,110.917984
bid,9962,110.566345
bid,9963,110.49103
bid,9964,110.44291
bid,9965,111.029816
bid,9966,110.78407
bid,9967,110.58275
bid,9968,110.821915
bid,9969,111.28832
bid,9970,111.27419
bid,9971,111.58704
bid,9972,111.17856
bid,9973,110.760185
bid,9974,110.54727
bid,9975,110.491104
bid,9976,111.064445
bid,9977,110.80541
bid,9978,110.64
bid,9979,110.55732
bid,9980,110.374626
bid,9981,110.98828
bid,9982,110.75878
bid,9983,110.92152
bid,9984,111.35551
bid,9985,111.32553
bid,9986,110.999146
bid,9987,111.42304
bid,9988,111.57206
bid,9989,111.11323
bid,9990,111.49789
bid,9991,111.751
bid,9992,111.59433
bid,9993,111.81443
bid,9994,111.96525
bid,9995,111.43601
bid,9996,111.722244
bid,9997,111.28141
bid,9998,110.98234
bid,9999,110.78637
bid,10000,110.64655
bid,10001,110.48723
bid,10002,111.05971
bid,10003,111.43054
bid,10004,111.36196
bid,10005,111.023506
bid,10006,111.442215
bid,10007,111.398254
bid,10008,111.675735
bid,10009,111.23729
bid,10010,111.26733
bid,10011,110.97676
bid,10012,110.80668
bid,10013,111.28668
bid,10014,111.59188
bid,10015,111.16432
bid,10016,111.5269
bid,10017,111.14516
bid,10018,111.2017
bid,10019,111.55425
bid,10020,111.15041
bid,10021,110.88845
bid,10022,110.723305
bid,10023,111.231804
bid,10024,111.23951
bid,10025,110.931114
bid,10026,110.74301
bid,10027,110.93453
bid,10028,110.7375
bid,10029,111.22918
bid,10030,111.23944
bid,10031,110.935196
bid,10032,111.3749
bid,10033,110.891846
bid,10034,110.715454
bid,10035,110.60411
bid,10036,110.51981
bid,10037,110.76866
bid,10038,110.61526
bid,10039,110.8282
bid,10040,110.66132
bid,10041,110.55228
bid,10042,111.11041
bid,10043,110.84546
bid,10044,110.67251
bid,10045,111.19716
bid,10046,110.909355
bid,10047,111.34502
bid,10048,110.98733
bid,10049,110.778244
bid,10050,110.64695
bid,10051,110.55178
bid,10052,110.479996
bid,10053,110.42761
bid,10054,111.01711
bid,10055,110.77577
bid,10056,111.24851
bid,10057,110.93034
bid,10058,110.55375
bid,10059,111.12518
bid,10060,110.8628
bid,10061,110.683014
bid,10062,111.20177
bid,10063,110.911
bid,10064,111.03149
bid,10065,110.87656
bid,10066,110.53942
bid,10067,110.48123
bid,10068,111.063034
bid,10069,111.433685
bid,10070,111.05221
bid,10071,110.78824
bid,10072,110.97212
bid,10073,110.76873
bid,10074,110.75434
bid,10075,110.61707
bid,10076,111.15038
bid,10077,111.183624
bid,10078,111.52089
bid,10079,111.16
bid,10080,111.5267
bid,10081,111.14417
bid,10082,111.20092
bid,10083,111.24012
bid,10084,111.25799
bid,10085,110.95624
bid,10086,111.38736
bid,10087,110.73001
bid,10088,110.9201
bid,10089,111.3619
bid,10090,111.01244
bid,10091,110.78871
bid,10092,111.27931
bid,10093,111.27864
bid,10094,110.961426
bid,10095,111.077675
bid,10096,111.46834
bid,10097,111.71609
bid,10098,111.2554
bid,10099,110.96729
bid,10100,110.78348
bid,10101,110.64904
bid,10102,110.86038
bid,10103,110.67884
bid,10104,110.55906
bid,10105,110.48584
bid,10106,110.4351
bid,10107,110.319725
bid,10108,110.94585
bid,10109,110.72814
bid,10110,110.900925
bid,10111,111.028305
bid,10112,111.11161
bid,10113,110.85664
bid,10114,110.69341
bid,10115,110.5863
bid,10116,110.50771
bid,10117,110.44891
bid,10118,110.32012
bid,10119,110.31988
bid,10120,110.94426
bid,10121,110.59652
bid,10122,110.50203
bid,10123,111.080284
bid,10124,111.139206
bid,10125,111.49074
bid,10126,111.108246
bid,10127,110.86579
bid,10128,110.71173
bid,10129,110.59896
bid,10130,111.14002
bid,10131,110.86125
bid,10132,111.30736
bid,10133,110.9852
bid,10134,111.40181
bid,10135,111.68023
bid,10136,111.54548
bid,10137,111.15497
bid,10138,110.883354
bid,10139,110.723274
bid,10140,110.499626
bid,10141,110.44573
bid,10142,110.43243
bid,10143,110.70304
bid,10144,110.3668
bid,10145,110.35055
bid,10146,110.65796
bid,10147,111.16668
bid,10148,111.186165
bid,10149,110.898926
bid,10150,111.03896
bid,10151,111.44454
bid,10152,111.075035
bid,10153,111.35865
bid,10154,111.34233
bid,10155,111.01419
bid,10156,110.80334
bid,10157,111.289894
bid,10158,110.84764
bid,10159,110.6779
bid,10160,110.57499
bid,10161,110.96835
bid,10162,111.061356
bid,10163,110.81
bid,10164,110.65702
bid,10165,110.596466
bid,10166,110.82584
bid,10167,110.65675
bid,10168,111.17199
bid,10169,110.88804
bid,10170,110.70433
bid,10171,110.59378
bid,10172,110.515205
bid,10173,110.45535
bid,10174,110.365265
bid,10175,110.34971
bid,10176,110.33801
bid,10177,110.195145
bid,10178,110.23478
bid,10179,110.156166
bid,10180,110.09435
bid,10181,109.93865
bid,10182,110.68744
bid,10183,110.54984
bid,10184,110.2838
bid,10185,110.30483
bid,10186,110.31759
bid,10187,110.317055
bid,10188,110.626755
bid,10189,110.83028
bid,10190,110.20019
bid,10191,110.87773
bid,10192,111.32266
bid,10193,111.60362
bid,10194,110.739845
bid,10195,111.25703
bid,10196,111.5959
bid,10197,111.79849
bid,10198,111.939476
bid,10199,112.04517
bid,10200,112.12252
bid,10201,112.17685
bid,10202,111.73144
bid,10203,111.61059
bid,10204,111.84194
bid,10205,111.97933
bid,10206,112.064926
bid,10207,112.12825
bid,10208,112.17661
bid,10209,112.211945
bid,10210,112.23673
bid,10211,112.25383
bid,10212,112.265564
bid,10213,112.273605
bid,10214,112.27909
bid,10215,112.28284
bid,10216,112.28537
bid,10217,112.28708
bid,10218,112.28824
bid,10219,111.854385
bid,10220,112.006485
bid,10221,111.693275
bid,10222,111.88756
bid,10223,112.01295
bid,10224,111.77667
bid,10225,111.62817
bid,10226,111.84869
bid,10227,111.986145
bid,10228,111.57067
bid,10229,111.808044
bid,10230,111.65055
bid,10231,111.854324
bid,10232,111.67503
bid,10233,111.87184
bid,10234,112.003235
bid,10235,111.77354
bid,10236,111.31594
bid,10237,111.01943
bid,10238,110.25611
bid,10239,110.927155
bid,10240,111.34945
bid,10241,111.6124
bid,10242,111.80399
bid,10243,111.792854
bid,10244,111.95461
bid,10245,112.0643
bid,10246,112.13523
bid,10247,112.18418
bid,10248,111.90489
bid,10249,112.03877
bid,10250,111.809654
bid,10251,111.96776
bid,10252,112.069756
bid,10253,112.13289
bid,10254,112.17813
bid,10255,112.12234
bid,10256,112.07369
bid,10257,112.14725
bid,10258,112.19278
bid,10259,112.221016
bid,10260,112.24133
bid,10261,112.25658
bid,10262,111.95349
bid,10263,112.07078
bid,10264,112.144356
bid,10265,112.185455
bid,10266,112.21425
bid,10267,112.23673
bid,10268,112.25366
bid,10269,111.951614
bid,10270,112.06956
bid,10271,112.143616
bid,10272,111.63625
bid,10273,111.54217
bid,10274,111.79352
bid,10275,111.78735
bid,10276,111.937836
bid,10277,111.72924
bid,10278,111.91164
bid,10279,111.907
bid,10280,111.71256
bid,10281,111.90277
bid,10282,111.7118
bid,10283,111.89798
bid,10284,111.70714
bid,10285,111.89499
bid,10286,112.01941
bid,10287,112.098625
bid,10288,111.580376
bid,10289,111.82238
bid,10290,111.66361
bid,10291,111.86273
bid,10292,111.99376
bid,10293,112.079285
bid,10294,112.14127
bid,10295,112.18733
bid,10296,111.906456
bid,10297,111.88188
bid,10298,112.02092
bid,10299,112.10347
bid,10300,112.155945
bid,10301,112.194885
bid,10302,112.224396
bid,10303,112.24579
bid,10304,112.14276
bid,10305,112.194145
bid,10306,112.22676
bid,10307,111.931435
bid,10308,112.05405
bid,10309,112.13226
bid,10310,112.1771
bid,10311,112.2086
bid,10312,112.23296
bid,10313,112.25119
bid,10314,112.26417
bid,10315,112.27316
bid,10316,111.83095
bid,10317,111.991516
bid,10318,112.09187
bid,10319,112.14736
bid,10320,112.186264
bid,10321,112.21686
bid,10322,112.24
bid,10323,111.94244
bid,10324,112.06346
bid,10325,112.13966
bid,10326,112.18258
bid,10327,112.212616
bid,10328,111.687096
bid,10329,111.58152
bid,10330,111.8227
bid,10331,111.651215
bid,10332,111.849976
bid,10333,111.98503
bid,10334,111.759796
bid,10335,111.93299
bid,10336,112.048485
bid,10337,112.12004
bid,10338,111.856186
bid,10339,111.688675
bid,10340,111.893394
bid,10341,112.01817
bid,10342,112.09506
bid,10343,112.15106
bid,10344,112.193665
bid,10345,112.224785
bid,10346,111.9325
bid,10347,111.952126
bid,10348,111.91745
bid,10349,112.03686
bid,10350,112.11294
bid,10351,112.16353
bid,10352,112.09605
bid,10353,112.10219
bid,10354,112.16534
bid,10355,111.89039
bid,10356,112.02523
bid,10357,111.79784
bid,10358,111.33127
bid,10359,111.653725
bid,10360,111.85519
bid,10361,111.66299
bid,10362,111.860146
bid,10363,111.68186
bid,10364,111.56436
bid,10365,111.489395
bid,10366,111.47738
bid,10367,111.42278
bid,10368,111.69869
bid,10369,111.25177
bid,10370,111.11781
bid,10371,111.50421
bid,10372,111.745735
bid,10373,111.90072
bid,10374,111.762695
bid,10375,111.620926
bid,10376,111.06338
bid,10377,111.16229
bid,10378,111.457184
bid,10379,111.557945
bid,10380,111.7762
bid,10381,111.92987
bid,10382,112.03798
bid,10383,111.21912
bid,10384,110.95916
bid,10385,111.410965
bid,10386,111.51774
bid,10387,111.74342
bid,10388,111.90371
bid,10389,112.01855
bid,10390,112.101944
bid,10391,112.1617
bid,10392,112.20361
bid,10393,112.232544
bid,10394,112.252304
bid,10395,112.26571
bid,10396,112.27471
bid,10397,111.96653
bid,10398,111.62866
bid,10399,111.542404
bid,10400,111.78896
bid,10401,111.62455
bid,10402,111.37037
bid,10403,111.67106
bid,10404,111.86385
bid,10405,111.98546
bid,10406,112.073204
bid,10407,112.024796
bid,10408,112.11268
bid,10409,112.088524
bid,10410,112.154335
bid,10411,111.88377
bid,10412,112.02156
bid,10413,112.10986
bid,10414,111.847786
bid,10415,111.993805
bid,10416,111.80722
bid,10417,111.96375
bid,10418,112.06607
bid,10419,111.81659
bid,10420,111.97233
bid,10421,112.07531
bid,10422,112.138084
bid,10423,112.182175
bid,10424,111.90114
bid,10425,111.72058
bid,10426,111.91532
bid,10427,112.032875
bid,10428,112.104744
bid,10429,112.15736
bid,10430,112.19766
bid,10431,112.22726
bid,10432,112.24808
bid,10433,112.157585
bid,10434,112.20399
bid,10435,112.23348
bid,10436,112.25052
bid,10437,112.26234
bid,10438,111.95714
bid,10439,112.07327
bid,10440,112.14617
bid,10441,112.06887
bid,10442,111.88704
bid,10443,112.02256
bid,10444,112.10808
bid,10445,112.15998
bid,10446,112.197205
bid,10447,112.22553
bid,10448,111.93226
bid,10449,112.05651
bid,10450,112.13497
bid,10451,111.86535
bid,10452,112.005905
bid,10453,111.67974
bid,10454,111.880936
bid,10455,112.01105
bid,10456,112.090675
bid,10457,111.8336
bid,10458,111.98622
bid,10459,111.7722
bid,10460,111.941505
bid,10461,111.831665
bid,10462,111.9772
bid,10463,111.999535
bid,10464,111.56149
bid,10465,111.80681
bid,10466,111.96397
bid,10467,111.90023
bid,10468,112.02101
bid,10469,111.948296
bid,10470,111.744865
bid,10471,111.61367
bid,10472,111.838585
bid,10473,111.977905
bid,10474,112.06631
bid,10475,112.13103
bid,10476,111.24158
bid,10477,111.6035
bid,10478,111.83239
bid,10479,111.64768
bid,10480,111.74247
bid,10481,111.91737
bid,10482,112.03034
bid,10483,112.106735
bid,10484,112.162315
bid,10485,112.20286
bid,10486,111.91753
bid,10487,112.04693
bid,10488,111.715034
bid,10489,111.90584
bid,10490,112.02831
bid,10491,112.10266
bid,10492,111.72907
bid,10493,110.87999
bid,10494,111.04888
bid,10495,111.141884
bid,10496,111.49382
bid,10497,111.725266
bid,10498,111.88656
bid,10499,111.69241
bid,10500,111.889824
bid,10501,112.02096
bid,10502,112.10225
bid,10503,112.15871
bid,10504,112.20009
bid,10505,112.22987
bid,10506,111.936455
bid,10507,112.06006
bid,10508,111.94133
bid,10509,112.05357
bid,10510,111.499886
bid,10511,111.48559
bid,10512,110.89237
bid,10513,111.35222
bid,10514,111.33004
bid,10515,111.30604
bid,10516,111.614655
bid,10517,111.82059
bid,10518,111.6442
bid,10519,111.538506
bid,10520,112.10395
bid,10521,110.990234
bid,10522,111.42529
bid,10523,111.7122
bid,10524,111.25176
bid,10525,111.58458
bid,10526,111.49503
bid,10527,111.74464
bid,10528,111.7027
bid,10529,111.57282
bid,10530,111.807526
bid,10531,111.95931
bid,10532,111.97753
bid,10533,111.76011
bid,10534,111.93776
bid,10535,111.73823
bid,10536,111.91732
bid,10537,112.034676
bid,10538,112.10885
bid,10539,112.16185
bid,10540,112.20131
bid,10541,112.22988
bid,10542,112.565254
bid,10543,112.15478
bid,10544,112.20517
bid,10545,112.2421
bid,10546,112.57279
bid,10547,112.47084
bid,10548,112.72457
bid,10549,112.582275
bid,10550,112.30279
bid,10551,112.31316
bid,10552,112.313896
bid,10553,112.30553
bid,10554,112.29852
bid,10555,112.61035
bid,10556,112.81381
bid,10557,112.94951
bid,10558,113.04796
bid,10559,113.12019
bid,10560,113.17169
bid,10561,113.20744
bid,10562,113.23192
bid,10563,113.24854
bid,10564,112.94413
bid,10565,113.06253
bid,10566,113.13605
bid,10567,113.17679
bid,10568,113.11804
bid,10569,113.13569
bid,10570,112.867966
bid,10571,113.00861
bid,10572,113.09682
bid,10573,113.14864
bid,10574,113.18557
bid,10575,112.89835
bid,10576,113.03026
bid,10577,112.9271
bid,10578,113.0405
bid,10579,112.92503
bid,10580,113.03948
bid,10581,113.11541
bid,10582,112.848274
bid,10583,112.993645
bid,10584,112.772255
bid,10585,112.93906
bid,10586,113.04696
bid,10587,113.11426
bid,10588,112.84698
bid,10589,112.99406
bid,10590,113.08904
bid,10591,113.145134
bid,10592,113.18428
bid,10593,113.21385
bid,10594,113.23557
bid,10595,113.25087
bid,10596,112.945724
bid,10597,112.74799
bid,10598,112.93223
bid,10599,113.04158
bid,10600,113.10765
bid,10601,112.84072
bid,10602,112.98906
bid,10603,113.08532
bid,10604,113.14237
bid,10605,113.18222
bid,10606,113.21232
bid,10607,113.23445
bid,10608,113.250046
bid,10609,113.26079
bid,10610,112.79513
bid,10611,112.96623
bid,10612,112.746216
bid,10613,112.8641
bid,10614,112.99521
bid,10615,112.80759
bid,10616,112.843216
bid,10617,112.671074
bid,10618,112.76605
bid,10619,112.93084
bid,10620,113.03472
bid,10621,112.79027
bid,10622,112.95362
bid,10623,113.06091
bid,10624,113.12598
bid,10625,113.171425
bid,10626,112.57541
bid,10627,112.82111
bid,10628,112.71369
bid,10629,112.892166
bid,10630,112.69417
bid,10631,112.567314
bid,10632,112.36989
bid,10633,112.67015
bid,10634,112.22915
bid,10635,112.569565
bid,10636,112.79392
bid,10637,112.61929
bid,10638,112.83022
bid,10639,112.9738
bid,10640,113.06592
bid,10641,113.1306
bid,10642,113.17779
bid,10643,113.21155
bid,10644,113.235016
bid,10645,113.12462
bid,10646,113.179855
bid,10647,113.21453
bid,10648,113.23432
bid,10649,113.24798
bid,10650,112.628296
bid,10651,112.541176
bid,10652,112.478386
bid,10653,112.73615
bid,10654,112.89742
bid,10655,113.00468
bid,10656,113.08464
bid,10657,112.64046
bid,10658,112.86071
bid,10659,112.685074
bid,10660,112.87665
bid,10661,113.00174
bid,10662,112.76691
bid,10663,112.62027
bid,10664,112.842896
bid,10665,112.66485
bid,10666,112.23135
bid,10667,112.582726
bid,10668,112.75671
bid,10669,112.90881
bid,10670,112.97702
bid,10671,113.07036
bid,10672,112.82143
bid,10673,112.889496
bid,10674,112.656944
bid,10675,112.86355
bid,10676,112.99485
bid,10677,112.7613
bid,10678,112.93109
bid,10679,112.41431
bid,10680,112.70487
bid,10681,112.89071
bid,10682,113.002045
bid,10683,113.08111
bid,10684,113.14122
bid,10685,112.8699
bid,10686,113.01191
bid,10687,113.10195
bid,10688,112.838585
bid,10689,112.985725
bid,10690,113.08186
bid,10691,113.1397
bid,10692,112.86478
bid,10693,113.00621
bid,10694,112.781624
bid,10695,112.94567
bid,10696,113.05145
bid,10697,113.022446
bid,10698,113.102936
bid,10699,112.8435
bid,10700,112.67579
bid,10701,112.881226
bid,10702,112.51765
bid,10703,112.450455
bid,10704,112.40807
bid,10705,112.372765
bid,10706,112.34615
bid,10707,112.643524
bid,10708,112.52132
bid,10709,112.4449
bid,10710,112.402115
bid,10711,112.05806
bid,10712,112.14468
bid,10713,112.29023
bid,10714,112.597916
bid,10715,112.80047
bid,10716,112.625465
bid,10717,112.838905
bid,10718,112.66688
bid,10719,112.55235
bid,10720,112.16454
bid,10721,111.985374
bid,10722,111.78195
bid,10723,112.01035
bid,10724,112.09215
bid,10725,112.45864
bid,10726,112.07565
bid,10727,112.14906
bid,10728,112.05205
bid,10729,111.85029
bid,10730,112.31406
bid,10731,112.2964
bid,10732,112.59956
bid,10733,112.0167
bid,10734,112.00223
bid,10735,112.11097
bid,10736,112.16713
bid,10737,111.97905
bid,10738,111.785515
bid,10739,111.95664
bid,10740,112.06223
bid,10741,112.20528
bid,10742,112.53982
bid,10743,112.44829
bid,10744,112.3966
bid,10745,112.68637
bid,10746,112.5572
bid,10747,112.47252
bid,10748,112.42218
bid,10749,112.38644
bid,10750,112.35897
bid,10751,112.33848
bid,10752,112.323875
bid,10753,111.99949
bid,10754,112.41765
bid,10755,112.37093
bid,10756,112.65197
bid,10757,112.5282
bid,10758,112.452545
bid,10759,112.094666
bid,10760,112.48845
bid,10761,112.73713
bid,10762,112.57721
bid,10763,112.48421
bid,10764,112.12428
bid,10765,112.193924
bid,10766,112.54653
bid,10767,112.13668
bid,10768,112.50327
bid,10769,112.11905
bid,10770,112.17907
bid,10771,112.221085
bid,10772,112.556725
bid,10773,112.4594
bid,10774,112.40132
bid,10775,112.25301
bid,10776,112.27432
bid,10777,112.59911
bid,10778,112.805595
bid,10779,112.38572
bid,10780,112.096016
bid,10781,112.18018
bid,10782,112.2215
bid,10783,112.238014
bid,10784,112.24998
bid,10785,112.26112
bid,10786,112.27037
bid,10787,112.27718
bid,10788,111.96782
bid,10789,112.08075
bid,10790,112.15138
bid,10791,112.19052
bid,10792,112.21801
bid,10793,111.92552
